PREFUNKO B.V. ,Postbus 296 ,3370 AG Hardinxveld Giessendam ,,www.prefunko.nl ,,,,
RIBOTON B.V. ,Lange Meentweg 40-A ,3652 LB Woerdense Verlaat ,,www.riboton.nl ,,,,
ROMEIN BETON B.V. ,Postbus 1 1 ,6669 ZG Dodewaard ,,www.romein.nl ,,,,
RUITENBEEK BETON BRUINISSE B.V. ,,Dorpsweg 46 ,,S.F. BETON ,,,,
EXCLUTON EMMEN B.V. ,Postbus 1057 ,7801 BB Emmen ,,www.excluton.nl ,,,,
EXCLUTON WAALWIJK B.V. ,Postbus 190 ,5140 AD Waalwijk ,,www.excluton.nl ,,,,
FACADE BETON B.V. ,Postbus 1858 ,6201 BW Maastricht ,,www.facadebeton.nl ,,,,
FASSAERT BETON B.V. ,Postbus 165 ,4570 AD Axel ,,www.fassaertbeton.nl ,,,,
FYDRO B.V. ,Postbus 96 ,6710 BD Ede ,,www.fydro.nl ,,,,
GEBR. BOSMA BETON ,Postbus 58 ,4730 AB Oudenbosch ,,,,,,
GEBR. LENSINK BETONWAREN ,Amersfoortsestraat 66 ,3769 AK Soesterberg ,,GEELEN BETON POSTERHOLT B.v. ,,,,
GEELEN BETON WANSSUM B.V. ,Postbus 1600 ,5860 AA Wanssum ,,,,,,
HEMMER BETON B.V. ,Postbus 69 ,7770 AB Hardenberg ,,www.hemmerbeton.nl ,,,,
HERCULES BETON B.V. ,Postbus 5095 ,5800 GB Venray ,,www.herculesbeton.nl ,,,,
HERMANS BETONINDUSTRIE B.V. ,Nehobolaan 5 ,5865 AS Tienraij ,,www.hermansbeton.nl ,,,,
HOCO BETON B.V. ,Postbus 168 ,6000 AD Weert ,,www.hoco-beton.nl ,,,,
HOLCIM BETONPRODUCTEN B.V. ,Postbus 119 ,3360 AC Sliedrecht ,,www.holcim.nl ,,,,
HOP BETONFABRIEK B.V. ,Postbus 400 ,3740 AK Baarn ,,www.hopbetonfabriek.nl ,,,,
HURKS BETON B.V. ,Postbus 221 ,5500 AE Veldhoven ,,www.hurksbeton.nl ,,,,
HURKS OOSTHOEK KEMPER ,Postbus 5026 ,5004 EA Tilburg ,,www.hurks.nl ,,,,
IJB GROEP ,Postbus 210 ,8530 AE Lemmer ,,www.ijbgroep.nl ,,,,
J. DUISTER BETONPRODUKTEN B.V. ,Postbus 254 ,5140 AG Waalwijk ,,Postbus 58103 ,,,,
KAPPE BETON GROEP B.V. ,Pletterij 34 ,2211 JT Noordwijkerhout ,,www.kappebeton.nl ,,,,
KEMPER KEERWANDEN B.V. ,Postbus 5016 ,5004 EA Tilburg ,,www.kemper.nl ,,,,
KIJLSTRA B.V. ,Postbus 23 ,9200 AA Drachten ,,www.kijlstrabeton.nl ,,,,
LAFARGE DAKPRODUCTEN B.V. ,Postbus 29 ,3417 ZG Montfoort ,,www.lafarge-dakproducten.nl ,,,,
LAMMERS BETON B.V. ,Postbus 443 ,6000 AK Weert ,,www.lammersbeton.nl ,,,,
MARTENS BETON B.V. ,Postbus 30 ,4900 AA Oosterhout ,,www.martensgroep.nl ,,,,
MBI BETON B.V. ,Postbus 259 ,5460 AG Veghel ,,www.mbi.nl ,,,,
MBI BETON B.V. ,Postbus 371 ,8260 AJ Kampen ,,www.mbi.nl ,,,,
MICRO BETON B.V. ,Griendstraat 8 ,2921 LA Krimpen A/D Ijssel ,,www.microbeton.nl ,,,,
MOLENAAR BETONINDUSTRIE B.V. ,Postbus 47 ,4460 AA Goes ,,www.molenaar-beton.nl ,,,,
MORSINKHOF BETON B.V. ,Postbus 397 ,7550 AJ Hengelo ,,www.morsinkhof.nl ,,,,
NEWTON BOUWSYSTEMEN B.V. ,Postbus 40 ,8900 AA Leeuwarden ,,www.burggraaffbouw.nl ,,,,
NIEMANS BETON B.V. ,Postbus 15 ,4130 EA Vianen ,,,,,,
NIJMEEGSE BETONINDUSTRIE DE HAMER B.V. ,,Postbus 6553 ,,info@dehamer.nl ,,,,
NIJMEEGSE BETONINDUSTRIE DE HAMER B.V. ,,Postbus 6553 ,,info@dehamer.nl ,,,,
NIMIS EXCLUSIEVE BETONWAREN ,Cruquiusdijk 66 ,2142 ES Cruquius ,,www.nimisbeton.nl ,,,,
NOPPERT BETON B.V. ,Postbus 34 ,9250 AA Bergum ,,www.noppertbeton.nl ,,,,
OCRIETFABRIEK & HANDELMIJ B.V. ,Postbus 10 ,3740 AA Baarn ,,www.ocriet.nl ,,,,
OMMA PLAATVLOER B.V. ,Postbus 4 ,7740 AA Coevorden ,,www.omniaplaatvloer.nl ,,,,
OOGINK TRILBETON B.V. ,Transportweg 3 ,7442 CT Nijverdal ,,www.oogink.nl ,,,,
OOSTZIJDE BETON B.V. ,Oostzijde 301 -b ,1508 EN Zaandam ,,www.oostzijdebeton.nl ,,,,
GELISSEN BETON B.V. ,Postbus 11 ,6669 ZG Dodewaard ,,,,,,
H. SOMMER BETON ,Bermweg 550 ,2907 LE Capelie A/D Ijssel ,,,,,,
HAITSMA BETON B.V. ,Postbus 7 ,9288 ZG Kootstertille ,,www.haitsma.nl ,,,,
HARINGMAN BETONWAREN B.V. ,Postbus 206 ,4460 AE Goes ,,www.haringman-beton.nl ,,,,
HCI BETONINDUSTRIE B.V. ,Postbus 98 ,7255 ZH Hengelo ,,www.hcibeton.nl ,,,,
HEEMBETON B.V. ,Postbus 163 ,8200 AD Lelystad ,,www.heembeton.nl ,,,,
HEESAKKERS BETON B.V. ,Postbus 55 ,5473 ZH Heeswijk-Dinther ,,www.heesakkersbeton.nl ,,,,
HEIJMANS BESTCON B.V. ,Postbus 189 ,5680 AD Best ,,www.bestcon.nl ,,,,
TRACI SPA ,Via Spineta 2 - C.P. 161 ,84091 Battipaglia SA ,,www.traci.it ,,,,
TRAVERSUD SRL ,Contrada San Nicola ,85025 Melfi PZ ,,,,,,
TRAVI MILANO SRL ,Via Stephenson 103/113 ,20157 Milano Ml ,,,,,,
TRUZZI PREFABBRICATI SRL ,Via Trento & Trieste 13 ,46025 Poggio Rusco MN ,,www.truzzi.it ,,,,
UNIBLOC SRL ,Loc. Bellavista 25 - C.P. 275 ,53036 Poggibonsi Sl ,,www.unibloc.it ,,,,
UNIPRE SRL ,Via Cavour 2 ,26858 Sordio LO ,,www.unipre.it ,,,,
"V.M.C. - VENETA MANUFATTI IN CEMENTO DI SILVANO, PAOLO E SEVERINO MICHELETTO & C. SAS ",,,,F. +39 423 480273 ,,,,
VEGA PREFABBRICATI SRL ,Piane Tronto ,64010 Controguerra TE ,,www.vegaprefabbricati.it ,,,,
ARCELORMITTAL VERDERIO SRL ,Via Provinciale 2 ,23879 Verderio Inferiore LC ,,Via Barberini 68 ,,,,
BASF CC ITALIA SPA ,Via Vicinale delle Corti 21 ,31100 Treviso TV ,,,,,,
CASAGRANDE SPA ,Via A. Malignani 1 ,33074 Fontanafredda PN ,,,,,,
CHRYSO ITALIA SPA ,Via Madonna ,24040 Lailio BG ,,,,,,
COLLE SPA ,Viale Belluno 5 ,32020 Lentiai BL ,,www.collespa.com ,,,,
DLC SRL ,Via Tiziano 19 ,20145 Milano Ml ,,,,,,
EDILMAFER SRL ,Via Forze Armate 316 ,20152 Milano Ml ,,www.edilmafer.it ,,,,
EDILMATIC SRL ,Via Gonzaga 11 ,46020 Pegognaga MN ,,,,,,
EISEKO COMPUTERS SRL ,Viale del Lavoro 17 ,37036 San Martino Buon Albergo VR ,,www.eiseko.com ,,,,
GENERAL ADMIXTURES SPA ,Via delle Industrie 18/20 ,31050 Ponzano Veneto TV ,,,,,,
GL LOCATELLI SRL ,Via Dante 66 ,22078 Turate CO ,,,,,,
HALFEN-DEHA SRL ,Via dei Curti 1117 ,24059 Urgnano BG ,,,,,,
HARPACEAS SRL ,Viale Richard 1 ,20143 Milano Ml ,,www.harpaceas.it ,,,,
I.B.I. INDUSTRIE BLOCCHIERE ITALIANE SPA ,,Via Doberdö 33 ,,info@ibmmi.com ,,,,
ICT - INNOVATIVE CONCRETE TECHNOLOGIES SRL ,,Via Piacenza 41 ,,info@ict5050.com ,,,,
IME SRL ,Via Albone 17/2 ,41011 Campogalliano MO ,,www.imeplants.it ,,,,
KELLER FONDAZIONI SRL ,Via Della Siderurgia 10 ,37139 Verona VR ,,www.keller-fondazioni.com ,,,,
LE OFFICINE RIUNITE - UDINE SPA ,Via Santa Caterina 35 ,33030 Basaldella di Campoformido UD ,,www.imergroup.com ,,,,
MAPEI SPA ,Via Cafiero 22 ,20158 Milano Ml ,,www.mapei.it ,,,,
MARCANTONINI SRL ,Via Perugia 101 ,06080 Passaggio di Bettona PG ,,www.marcantonini.com ,,,,
OFF. MECC. MAFFIOLETTI DARIO SRL ,Via degli Artigiani 23 ,24060 Brusaporto BG ,,www.maffioletti.it ,,,,
OFFICINE MECCANICHE GALLETTI O.M.G. SRL ,,Via Brenta 18 ,,omg@omg.it ,,,,
PLASTYBETON SRL ,Via G. Galilei ,31010 Mareno di Piave TV ,,www.plastybeton.it ,,,,
RUREDIL SPA ,Via Bruno Buozzi 1 ,20097 San Donato Milanese Ml ,,,,,,
S.F. SISTEMI FOGNARI SCARL ,Via della Chimica 12 ,00144 Roma RM ,,LATINA MARTIN - S.L.M. SPA ,,,,
SIDERURGICA LATINA MARTIN - S.L.M. SPA ,,Via Oger Martin 21 ,,TECNOGRIP SRL ,,,,
TESEO SRL ,Via G. Bertoni 5 ,95030 Tremestieri Etneo CT ,,,,,,
W.R. GRACE ITALIANA SPA ,Via Trento 7 ,20017 Passirana di Rho Ml ,,,,,,
XELLA ITALIA SRL ,Via Vespucci 39/47 ,24050 Grassobbio BG ,,Via Provinciale 28 ,,,,
VIANINI INDUSTRIA SPA ,Via Montello 10 ,00195 Roma RM ,,,,,,
VIBRAPAC SPA ,Via Vallone 1 Villaggio Brollo ,20020 Solaro Ml ,,www.vibrapac.it ,,,,
VIBROCENTRO SRL ,Via Casalaccio 10/B ,02010 S. Rufina di Cittaducale RI ,,,,,,
VIBROTEK SRL ,C.da Baronia - Z.l. ,74020 Faggiano TA ,,T. +39 99 5921667 ,,,,
ZANETTI SRL ,Via XXIV Maggio 15 ,37013 Caprino Veronese VR ,,www.a-zanetti.com ,,,,
ZECCA PREFABBRICATI SPA ,Via dei Molini 22 ,23010 Cosio Valtellino SO ,,www.zecca.com ,,,,
BETONWARENINDUSTRIE DE ADELAAR B.V. ,,Herenweg 186 ,,info@adelaar-beton.nl ,,,,
BETONWARENINDUSTRIE MAAS EN WAAL B.V. ,,Postbus 1 ,,info@maasenwaal.nl ,,,,
BETONWARENINDUSTRIE ROUWELER B.V. ,,Postbus 57 ,,info@tuinvisie.nl ,,,,
BIA BETON B.V. ,Postbus 99 ,6600 AB Wijchen ,,www.bia-beton.nl ,,,,
BOS BETON B.V. ,Postbus 2151 ,7420 AD Deventer ,,www.bos-apeldoorn.nl ,,,,
BOSCH BETONINDUSTRIE B.V. ,Postbus 173 ,3770 AD Barneveld ,,www.boschbeton.nl ,,,,
BTE NEDERLAND B.V. ,Postbus 58 ,6670 AB Zetten ,,www.bte.nl ,,,,
C. TOMAELLO B.V. ,Postbus 170 ,3130 AD Vlaardingen ,,www.tomaello.nl ,,,,
CLEMENT BETON WEERT B.V. ,Postbus 21 ,6000 AA Weert ,,www.clementbeton.nl ,,,,
CONSTAR BETONWAREN B.V. ,Postbus 6078 ,4000 HB Tiel ,,www.constar.nl ,,,,
CRH INFRASTRUCTURAL PRODUCTS BENELUX ,,Postbus 555 ,,www.crh-ipb.com ,,,,
DE HOOP BETONWAREN B.V. ,Postbus 19 ,4530 AA Terneuzen ,,www.dehoop-terneuzen.nl ,,,,
DE JONG BETON B.V. ,Looiersweg 5 ,5131 BE Alphen (Nb) ,,,,,,
DE JONG'S BETONBEDRIJF B.V. ,Westkanaaldijk 15 ,3606 AL Maarssen ,,,,,,
DIAMANT BETON B.V. ,Jan Weitkamplaan 18 ,7772 SE Hardenberg ,,www.diamant-beton.nl ,,,,
DRENTS-GRONINGSE BETONINDUSTRIE B.V. ,,Industriestraat 12 ,,info@dgbi.nl ,,,,
DYCORE B.V. ,Postbus 51 ,8060 AB Hasselt ,,www.heembetonvloersystemen.nl ,,,,
DYCORE B.V. ,Postbus 2062 ,4800 CB Breda ,,www.dycore.nl ,,,,
DYCORE B.V. ,Postbus 299 ,8200 AG Lelystad ,,www.dycore.nl ,,,,
DYCORE B.V. ,Postbus 197 ,4900 AD Oosterhout ,,www.dycore.nl ,,,,
E.B.M. B.V. ,Postbus 840 ,3900 AV Veenendaal ,,www.ebmbeton.nl ,,,,
ELBEMENT BOUWSYSTEMEN B.V. ,Postbus 2277 ,7801 CG Emmen ,,www.elbement.nl ,,,,
EURO BETON MEPPEL B.V. ,Postbus 144 ,7940 AC Meppel ,,,,,,
EXCLUTON B.V. ,Postbus 74 ,6650 AB Druten ,,www.excluton.nl ,,,,
B.V. BETONFABRIEK V/H GEBR. LANGHOUT ,,Leimuiderdijk 64 ,,info@langhout-beton.nl ,,,,
B.V. BLEIJKO BETONINDUSTRIE ,Mariadijk 6-a ,4588 KJ Walsoorden ,,www.bleijko.com ,,,,
B.V. CONCRELIT ,Postbus 31 ,8330 AA Steenwijk ,,www.concrelit-leicon.nl ,,,,
B.V. DE METEOOR ,Postbus 2 ,6990 AA Rheden ,,www.meteoor.nl ,,,,
B.V. LODEWIKUS VOORGESPANNEN BETON ,,Postbus 154 ,,info@lodewikus.nl ,,,,
BAKKER BETONWAREN V.O.F. ,Doejenburg 29 ,4024 HE Eck En Wiel ,,,,,,
BETON-EN STEENINDUSTRIE DE AAM B.V. ,,Postbus 60 ,,info@betondeaam.nl ,,,,
BETON INDUSTRIE VEENDAM B.V. ,Adriaan Tripweg 5 ,9641 KN Veendam ,,www.biv.nl ,,,,
BETON SON B.V. ,Postbus 8 ,4240 CA Arkel ,,www.betonson.com ,,,,
BETON SON B.V. ,Postbus 5 ,5690 AA Son ,,www.betonson.com ,,,,
BETON SON B.V. ,Postbus 129 ,8260 AC Kampen ,,www.betonson.com ,,,,
BETONFABRIEK NIGTEVECHT B.V. ,Postbus 1 ,1393 ZG Nigtevecht ,,www.nigtevecht.com ,,,,
BETONINDUSTRIE ,MONSHOUWER B.v. ,Postbus 72 ,,info@monshouwer-beton.nl ,,,,
BETONINDUSTRIE VAN ARNHEM B.V. ,,Kortenoord 19 ,,,,,,
BETONWARENFABRIEK DE AM/ELST B.V. ,,Postbus 60 ,,info@betondeaam.nl ,,,,
BETONWARENINDUSTRIE ,DAUTZENBERG B.v. ,Bocholtzerweg 1 1 ,,info@dautzenberg-beton.com ,,,,
"PREFABRICADOS SIERRA SUR, S.L. ","Ctra. La Roda-Campillos, Km 1 ",41590 La Roda De Andalucia - Sevilla ,,,,,,
"PREFABRICADOS TEIDE, S.L.U. ","C/Candelaria, 28 Edificio Olimpo, 1 ",38002 Santa Cruz De Tenerife - ,,"PREFABRICADOS VILLALBA, S.A. ",,,,
"PREFABRICADOS VILLAMANTA, . ","Fuente Grande, 3 ",280610 Villamanta - Madrid ,,"Y MONTAJES REUS, S.A. ",,,,
PREFABRICATS LA NOGUERA (PRENOR-SORIGUÉ) ,,Apdo. Correos 42 ,,www.prenor.com ,,,,
PREHORQUISA ,"C/ Gremios Segovianos, 7 ",(P.l. Hontoria) Parcela 7 ,,www.prehorquisa.com ,,,,
"PRETENSADOS SA COVA, S.A. ","Ctra. Palma-Ortå, Km 55,900 ",37530 Sant Llorens - Mallorca ,,sacova@pretensados-sacova.com ,,,,
"ROMESUR, S.A. ","Ctra. Cosario, S/N (Apartado 77) ",04738 Vicar - Almeria ,,admon@romesur.e.telefonica.net ,,,,
"ROURA ANGLADA, S.A. ",Ctra. Barcelona ,"Puigcerdä, Km 66,600 ",,roansa@roansa.es ,,,,
"RUBIERA PREDISA, S.L. ","C/ Uria, 48 ",33202 Gijön - Asturias ,,buzon@rubiera.com ,,,,
"SAE, TUBO FÄBREGA ","C/Triana, 42 ",28016 Madrid - Madrid ,,tubofabrega@tubofabrega.es ,,,,
SANTA TERESA MATERIALES ,"DE CONSTRUCCIÖN, s.L. ","Avda. Fernåndez Ladreda, 27 ",,santateresa.mat@terra.es ,,,,
"SAS, PREFABRICADOS DE HORMIGÖN, S.A. ",,"PO Torras Y Bages, 106 ",,www.sas-sa.es ,,,,
"SCHNEIDER ELECTRIC ESPANA, ","Ctra. Navalcarnero-Chinchön, ","Km 21,300 ",,www.scneiderelectric.es ,,,,
"SOCIEDAD PREFABRICADOS ARMADOS, S.L. ",,"Ctra. Madrid-Toledo, Km 31 ,400 ",,"SOMAPRE HISPANIA, S.L. ",,,,
"SPAN-DECK CATALANA, . ","Ctra. N-li, Km 571 ",08294 El Bruc - Barcelona ,,admon@spandeck.com ,,,,
"STEEL BETON ESPANOLA, S.A. TERRAZOS ESCRIBANO, S.A.L. ",,"P.l. Campollano, C/D 3 ",,www.terrazosescribano.com ,,,,
TERRAZOS ,"FERNANDEZ-ESPARTERO, s.L. ","C/ Terero, 39 ",,www.fernandez-espartero.com ,,,,
"TERRAZOS RUIZ, S.A. ","Ctra. De Zaragoza, S/N ",26540 Alfaro - La Rioja ,,truiz@fer.es ,,,,
"TERRAZOS TALAVERA, S.L. ","Ctra. Cervera, Km 5,500 ",(Apdo. 450-45600) ,,info@terrazostalavera.com ,,,,
"TIERRA ARMADA, S.A. ","C/ Melchor Fernåndez Almagro, 23 ",28029 Madrid - Madrid ,,correo@tierra-armada.com ,,,,
"TORHO, S.A. ","San Vicente, 1 ",08490 Tordera - Barcelona ,,info@torho.com ,,,,
TRABIS PREFABRICADO ARQUITECTÖNICO ,,"Ctra. Villena, Km 8 ",,www.trabis.es ,,,,
"PREINCAN, S.L. ","C/ Suiza, 4 ",35220 Jinåmar - Telde ,,jlgomez@ceisa.es ,,,,
"PREINCO, S.A. ","C/ Bronce, 14 ",28330 San Martin De La Vega - ,,central@preinco.com ,,,,
"PRELOVI, S.A. ","Osinaguea, 11 ",01013 Vitoria - Ålava ,,"Ctra. Ocaha, Km 28 ",,,,
"PREPHOR, S.A. ","Ctra. N-620, Km 81 ",34190 Villamuriel De Cerrato ,,www.prephor.com ,,,,
"PRETENAR, S.A. ","P.l. Val De Maestro, S/N ",50830 Villanueva De Gallego ,,www.pretenar.com ,,,,
"PRETENSADOS CAC, S.L. ","Ctra. Alcaracejos, S/N ",14400 Pozoblanco - Cördoba ,,"C/ Hermes, S/N ",,,,
PREVALESA ,"Avda. Blasco lbåfiez, 20 ",46010 Valencia - Valencia ,,prevalesa@prevalesa.es ,,,,
"PRHOMARCO, S.A ","Ctra. Cuenca-Tragacete, Km 13 ",16143 Mariana - Cuenca ,,,,,,
"PRODUCTOS DEL CEMENTO, ","Ctra. La Union, Km 4,6 ",30392 Cartagena - Murcia ,,"C/ Valencia, 5 ",,,,
S.A. ,"Industria, 136 ",39610 El Astillero - Cantabria ,,sbesacan@arrakis.es ,,,,
"SUBEROLITA, S.A. ","Teulera, 62 ",17246 Santa Cristina D'Aro - ,,"Apartado De Correos, 416 ",,,,
"TAI CORUNA, S.A. ","Luciano Cano, 2- 10 ",Girona ,,tait@infonegocio.com ,,,,
"TEJAS DE MADRID, S.A. ","Ramon Y Cajal, 8 ",Madrid ,,TEJERA DURANGO ,,,,
SL ,"Mallabiena Auzunea, 8 ",48215 lurreta - Vizcaya ,,"Ctra. De Cordoba, Km 434 ",,,,
S.A. ,pretensadoscac@comunired.com ,end,,,,,,
"PRETENSADOS EJEA, S.L. ",P.l. Valdeferrin ,50600 Ejea De Los Caballeros ,,www.prejea.com ,,,,
"PREFABRICADOS ALGIMIA, S.A. ","Ctra. Burjasot -Torres Torres, Km 33 ",46148 Algimia De Alfara - Valencia ,,,,,,
"PREFABRICADOS ARINAGA, S.A. ",Canal Derecho. Pol.lnd. Arinaga - Parc. ,2b ,,www.prefabricadosarinaga.es ,,,,
"PREFABRICADOS ASTURIANOS, S.A. ",,"POI. Industrial De Riaho - Parcela, 48 ",,www.prefasa.es ,,,,
"PREFABRICADOS BERANGA, S.A. ","Bo Delhoyo, S/N ",39730 Beranga-Hazas De Cesto ,,13580 Almod6var Del Campo ,,,,
"PREFABRICADOS CIUDAD REAL, S.L. (PREFACIR) ",,"Poligono De La Nava, Parcela 5 ",,jjgonzalez@prefacir.e.telefonica.net ,,,,
"PREFABRICADOS CONESA, S.A. ","Ctra. Huerta De Cabo, 16 ",52006 Melilla - Melilla ,,"DE CONSTRUCCIÖN, S.A. ",,,,
"PREFABRICADOS DELTA, . ","Acanto, 22 ",28045 Madrid - Madrid ,,fcc@fcc.es ,,,,
PREFABRICADOS DINESCON PREFABRICADOS ITURRIA ,,"P.l. Zubitxiki, S/N ",,iturria@prefabricadositurria.com ,,,,
"PREFABRICADOS LA MANCHA, S.L. ","Camino Extramuros, S/N ",45223 Sesefia - Toledo ,,www.grupomenchero.com/prefmenchero ,,,,
"PREFABRICADOS LECRIN, S.A. ","Ctra. Motril-Granada, Km 149 ",18640 Padul - Granada ,,lecrin@prefabricados-lecrin.com ,,,,
PREFABRICADOS MERCADAL ,"Ctra. San Luis, Km 3 ",07703 Mahon - Menorca ,,,,,,
"PREFABRICADOS MESA, S.A. ","C/Lealtad, 4-A ",41010 Sevilla - Sevilla ,,,,,,
"PREFABRICADOS PARAMO, S.A. ",Cn0 De Las Piscinas ,24750 La Baheza - Leon ,,info@prefabricados-paramo.es ,,,,
"PREFABRICADOS PUJOL, S.A. ","C/Hermoisilla, 20 - 20 Izda. Esc A ",28001 Madrid - Madrid ,,cepresa@cepresa.es ,,,,
"PREFABRICADOS RODA, S.L. ","Puerta De Cuenca, 51 ",02630 La Roda - Albacete ,,prefroda@netvision.es ,,,,
"PREFABRICADOS SAN BLAS, S.A. ","C/ San Bias, 80 ",18650 Durcal - Granada ,,info@prefabricadossanblas.com ,,,,
"PAVIMENTS LLOSETA, S.L. ","Ctra. Palma-Lloseta, S/N ",07360 Lloseta/Mallorca - Baleares ,,correo@pavlloseta.com ,,,,
"PLACAS MURCIA, S.L. ","Avda. Alto Atalayas, Km 4,4 ",30110 Cabelo De Torres - Murcia ,,www.placasmurcia.com ,,,,
"POSTELÉCTRICA FABRICACIÖN, ","Ctra. De Carriön, S/N ",34006 Palencia - Palencia ,,"Zona Industrial Del Sur, S/N ",,,,
"PAVIMENTOS MONOCAPA DEL SURESTE, S.L. ",,"P.l. Levante, Parcela C-3 ",,T. +34 948563301 ,,,,
"PREFABRICADOS EIROS, ","Julio Cachafeiro, 21 ",27240 Meira - Lugo ,,eiros@eiros.es ,,,,
S.L. S.A. ,,"Vda. Fuentezuela, S/N ",,falar4@hotmail.com ,,,,
"PREFABRICADOS DE DELMOSA, S.L. ",,"POI. Planarresano, 10 ",,info@delmosa.es ,,,,
PREFABRICADOS HORMIGÖN ,,,,,,,,www.pavisur.com 
"PAVIMENTOS MONTERO, ","Ordufia, 6 ",28034 Madrid - Madrid ,,www.postelectricafabricacion.org ,,,,
"POSTES NERVIÖN, S.A. ",Av. Iparra Aguirre 102 A ,48940 Leioa - Vizcaya ,,dirgen@postesnervion.es ,,,,
"PREALPA, S.L. ","Ctra. Motril, Km 149 ",18640 Padul - Granada ,,prealpa@perezlazaro.com ,,,,
"PREFABRICACIONES Y CONTRATAS, S.A. ",,"C/ Apolonio Morales, 13 -C ",,www.preconsa.es ,,,,
PREFABRICADOS ,AGRiCOLAS INDUSTRIALES ,Apartados De Correos 138 ,,"Arriaundi Auzoa, 5 ",,,,
"PREFABRICADOS ALBERDI, S.A. ","Arriaundi Auzoa, 5 ",48200 Irrueta - Vizcaya ,,info@prefabricadosalberdi.com ,,,,
"PREFABRICADOS CAAMANO, ","Zamar, S/N - Rubianes ",36600 Villagarcia De Arosa ,,prefaca 1 @telefonica.net ,,,,
"PREFABRICADOS CALDERON, ","Ctra. Madrid - Alicante, Km 99 ",end,,,,,,
S.L. S.A. ,,pavmontero@telefonica.net ,,T. +34 948 864136 ,,,,
"PAVIMENTOS NAVARRA, S.COOP. ","Ctra. Pamplona-Zaragoza, Km 104 ",31550 Ribaforada - Navarra ,,www.construnario.com/pavimentos navarra ,,,,
"PAVIMENTOS SAGRA, S.L. ","Camino De La Magdalena, S/N ","PREFABRICADOS ETXEBERRfA, ",,F. +34 943 755042 ,,,,
"PREFABRICADOS FRAGA, . ","Apartado De Correos, 51 ",22520 Fraga - Huesca ,,info@prefraga.es ,,,,
"S.L. PREFABRICADOS INDALO, ",,"Ctra. Garrucha, Km 1 ",,"DE HORMIGÖN LURGAIN, S.A. ",,,,
"HORMIGÖN PREFABRICADOS DE MIRANDA, S.L. ",,,,T. +34 947332511 ,,,,
PREFABRICADOS DE HORMIGÖN PRECAMB S.L. ,,"Masia Del Juez, 9 ",,www.precamp.es ,,,,
"PREFABRICADOS DE HORMIGÖN ZUECO, S.A. ",,"Avda. Diputaciön, 11 ",,www.phzueco.com ,,,,
"PAVIMENTOS SAN ROQUE, ","Camino De Parla, 2 ",45221 Esquivias -Toledo ,,45880 Corral De Almaguer - Toledo ,,,,
PREFABRICADOS ,"CANETE E HIJOS, s.L. ","Ctra. La Roda - Pedrera, Km 9,5 ",,www.prefabricadoscanete.com ,,,,
"PREFABRICADOS CASABLANCA, S.L. ",,"Ctra. Madrid, Km 514,500 ",,prefcasablanca@micorreo.cai.es ,,,,
"PAVIMENTOS Y MATERIALES ASTURIANOS, S.A. ",,"Ctra. De Santander, S/N ",,www.paymasa.com ,,,,
"PREFABRICADOS INDUSTRIALES DEL NORTE, S.A. ",,"Apartado De Correos, 1192 ",,www.prenor.es ,,,,
GIC FABRICAS (TYPSA) ,"C/Caballero Andante, 8 ",28021 Madrid - Madrid ,,juanfjimenez@typsa-prefabricados.com ,,,,
"IMAZ HERMANOS, S.L. ","Hualde, 7 ",31820 Echarri - Aranaz - ,,Navarra ,,,,
"INDAG, S.A.U. ",Navarra ,end,,,,,,
"LUSO GALAICA DE TRAVIESAS, ","Parque Empresarial Carballifio, ",Parc. 16-109 ,,oficina@lusogalaica.es ,,,,
"MACRUFOR, S.A. ",Apartado De Correos 631. ,"ctra. N-502, Km 122,2 ",,macruforsa@teleline.es ,,,,
"MANUEL RIEGO PORRINO, . ","Apartado De Correos, 27 ",36400 Porrifio - Pontevedra ,,,,,,
"MANUEL SEGOVIA CORROCHANO, S.A. ",,"Ctra. Alcaudete, Km 1 ",,masecosa@terra.es ,,,,
"MARMOL COMPAC, S.A. ","Apartado De Correos, 1 12 ",46700 Gandia - Valencia ,,www.marmolcompac.com ,,,,
"S.A. PACADAR, S.A. ",,"Arturo Soria, 336 - 7a Planta ",,www.pacadar.com ,,,,
"PANELCO GRC, S.A. ","Quiroga, 12 ",45220 Yeles - Toledo ,,administracion@panelcogrc.es ,,,,
"PASTOR, S.A. ","Es Clavet, 1007450 Santa Margalida ",Mallorca ,,pastor@pastorsa.com ,,,,
"PAVER PREFABRICADOS, S.A. ","P.l. Torrelavit, S/N ",08775 Torrelavit - Barcelona ,,paver@paverprefabricados.com ,,,,
"PAVIMENTOS CERVANTES, S.A. ","Ctra. Ant. Madrid-Barcelona, ","Km 32,400 ",,"PAVIMENTOS DEL GENIL, S.A. ",,,,
"PAVIMENTOS JIMESA, S.A. ","Camino Nuevo, S/N ",18200 Macarena - Granada ,,"Antes, S/N ",,,,
FLOTA PROYECTOS ,La Corufia ,end,,,,,,
FORJADOS ORGUES ,"Ctra. Tejerias, S/N ",31521 Murchante - Navarra ,,info@forjadosorgues.com ,,,,
"FORJADOS SECUSA, S.A. ","Ctra. Arévalo, Km 5,200 ",40196 Segovia - Segovia ,,,,,,
"FORJADOS Y MATERIALES, S.A. (FORMA) ",,P.l. Las Capellanias - Parcela 108 - ,,F. +34 927 232142 ,,,,
